Gene stable ID	Transcript stable ID	Transcription start site (TSS)	NCBI gene ID	RefSeq mRNA ID	Gene name	Chromosome/scaffold name	Strand
ENSG00000196705	ENST00000311048	21142040	170959	NM_133473	ZNF431	19	1
ENSG00000196705	ENST00000311048	21142040	170959	NM_001319127	ZNF431	19	1
ENSG00000196705	ENST00000311048	21142040	170959	NM_001319124	ZNF431	19	1
ENSG00000181585	ENST00000326431	46701333	259236	NM_147196	TMIE	3	1
ENSG00000163235	ENST00000295400	70554015	7039	NM_003236	TGFA	2	-1
ENSG00000163235	ENST00000418333	70553826	7039	NM_001099691	TGFA	2	-1
ENSG00000163235	ENST00000450929	70553490	7039	NM_001308159	TGFA	2	-1
ENSG00000163235	ENST00000444975	70553638	7039	NM_001308158	TGFA	2	-1
ENSG00000071859	ENST00000393600	154444126	9130	NM_004699	FAM50A	X	1
ENSG00000169403	ENST00000373857	28177188	5724	NM_000952	PTAFR	1	-1
ENSG00000169403	ENST00000373857	28177188	5724	NM_001164723	PTAFR	1	-1
ENSG00000169403	ENST00000539896	28193936	5724	NM_001164722	PTAFR	1	-1
ENSG00000169403	ENST00000539896	28193936	5724	NM_001164721	PTAFR	1	-1
ENSG00000164002	ENST00000358527	40508741	64789	NM_001346949	EXO5	1	1
ENSG00000164002	ENST00000358527	40508741	64789	NM_001346950	EXO5	1	1
ENSG00000164002	ENST00000296380	40508761	64789	NM_022774	EXO5	1	1
ENSG00000161055	ENST00000292641	180591540	92304	NM_052863	SCGB3A1	5	-1
ENSG00000231396	ENST00000417945	9210657	100287144	NM_001256852	USP17L10	4	1
ENSG00000145734	ENST00000358731	71455615	55814	NM_018429	BDP1	5	1
ENSG00000275605	ENST00000619253	54102906	4696	NM_004542	AC012314.8	CHR_HSCHR19LRC_PGF1_CTG3_1	1
ENSG00000274887	ENST00000610804	54063953	284415	NM_198481	VSTM1	CHR_HSCHR19LRC_PGF1_CTG3_1	-1
ENSG00000274887	ENST00000622762	54063953	284415	NM_001288792	VSTM1	CHR_HSCHR19LRC_PGF1_CTG3_1	-1
ENSG00000274887	ENST00000613096	54053196	284415	NM_001288791	VSTM1	CHR_HSCHR19LRC_PGF1_CTG3_1	-1
ENSG00000274887	ENST00000614154	54063953	284415	NM_001288793	VSTM1	CHR_HSCHR19LRC_PGF1_CTG3_1	-1
ENSG00000277733	ENST00000621875	54190480	79143	NM_001146082	MBOAT7	CHR_HSCHR19LRC_LRC_S_CTG3_1	-1
ENSG00000277733	ENST00000621875	54190480	79143	NM_024298	MBOAT7	CHR_HSCHR19LRC_LRC_S_CTG3_1	-1
ENSG00000277733	ENST00000621146	54190480	79143	NM_001146083	MBOAT7	CHR_HSCHR19LRC_LRC_S_CTG3_1	-1
ENSG00000277733	ENST00000612567	54190480	79143	NM_001146056	MBOAT7	CHR_HSCHR19LRC_LRC_S_CTG3_1	-1
ENSG00000276774	ENST00000614037	54160192	79165	NM_024316	LENG1	CHR_HSCHR19LRC_COX2_CTG3_1	-1
ENSG00000277943	ENST00000621600	36103827	6351	NM_002984	CCL4	CHR_HSCHR17_10_CTG4	1
ENSG00000281459	ENST00000631074	17205126	29943	NM_013358	PADI1	CHR_HG2095_PATCH	1
ENSG00000274144	ENST00000620142	54115536	26121	NM_015629	PRPF31	CHR_HSCHR19LRC_PGF2_CTG3_1	1
ENSG00000108679	ENST00000262776	78980109	3959	NM_005567	LGALS3BP	17	-1
ENSG00000178199	ENST00000409806	149485061	340152	NM_207360	ZC3H12D	6	-1
ENSG00000108849	ENST00000225992	43942468	5539	NM_002722	PPY	17	-1
ENSG00000108849	ENST00000591228	43942274	5539	NM_001319209	PPY	17	-1
ENSG00000113583	ENST00000231512	133968787	56951	NM_020199	C5orf15	5	-1
ENSG00000165672	ENST00000298510	119178833	10935	NM_001302272	PRDX3	10	-1
ENSG00000165672	ENST00000298510	119178833	10935	NM_006793	PRDX3	10	-1
ENSG00000198570	ENST00000367002	211492917	343035	NM_183059	RD3	1	-1
ENSG00000198570	ENST00000367002	211492917	343035	NM_001164688	RD3	1	-1
ENSG00000173598	ENST00000337179	93377883	11163	NM_199040	NUDT4	12	1
ENSG00000173598	ENST00000337179	93377883	440672	NM_199040	NUDT4	12	1
ENSG00000173598	ENST00000415493	93377896	11163	NM_019094	NUDT4	12	1
ENSG00000173598	ENST00000415493	93377896	440672	NM_019094	NUDT4	12	1
ENSG00000173598	ENST00000549992	93378550	11163	NM_001301023	NUDT4	12	1
ENSG00000173598	ENST00000549992	93378550	11163	NM_001301024	NUDT4	12	1
ENSG00000173598	ENST00000549992	93378550	440672	NM_001301023	NUDT4	12	1
ENSG00000173598	ENST00000549992	93378550	440672	NM_001301024	NUDT4	12	1
ENSG00000173598	ENST00000547014	93378578	11163	NM_001301022	NUDT4	12	1
ENSG00000173598	ENST00000547014	93378578	440672	NM_001301022	NUDT4	12	1
ENSG00000135476	ENST00000257934	53268299	9700	NM_012291	ESPL1	12	1
ENSG00000161036	ENST00000292616	102464929	222229	NM_152892	LRWD1	7	1
ENSG00000161036	ENST00000292616	102464929	222229	NM_001317721	LRWD1	7	1
ENSG00000155511	ENST00000285900	153490546	2890	NM_000827	GRIA1	5	1
ENSG00000155511	ENST00000518142	153490655	2890	NM_001258019	GRIA1	5	1
ENSG00000155511	ENST00000340592	153490816	2890	NM_001258020	GRIA1	5	1
ENSG00000155511	ENST00000340592	153490816	2890	NM_001114183	GRIA1	5	1
ENSG00000155511	ENST00000521843	153491297	2890	NM_001258023	GRIA1	5	1
ENSG00000155511	ENST00000448073	153492172	2890	NM_001258022	GRIA1	5	1
ENSG00000155511	ENST00000518783	153492172	2890	NM_001258021	GRIA1	5	1
ENSG00000135913	ENST00000258399	218568361	57695	NM_020935	USP37	2	-1
ENSG00000135047	ENST00000340342	87726109	1514	NM_001257971	CTSL	9	1
ENSG00000135047	ENST00000340342	87726109	1514	NM_001257972	CTSL	9	1
ENSG00000135047	ENST00000340342	87726109	1514	NM_145918	CTSL	9	1
ENSG00000135047	ENST00000340342	87726109	1514	NM_001257973	CTSL	9	1
ENSG00000135047	ENST00000340342	87726109	1514	NM_001912	CTSL	9	1
ENSG00000198668	ENST00000356978	90396983	801	NM_006888	CALM1	14	1
ENSG00000275520	ENST00000593662	72938163	100129407	NM_001348073	FAM236A	X	1
ENSG00000275520	ENST00000593662	72938163	100129407	NM_001348071	FAM236A	X	1
ENSG00000275520	ENST00000593662	72938163	100132304	NM_001348073	FAM236A	X	1
ENSG00000275520	ENST00000593662	72938163	100132304	NM_001348071	FAM236A	X	1
ENSG00000091527	ENST00000264993	133573730	55573	NM_017548	CDV3	3	1
ENSG00000091527	ENST00000431519	133573976	55573	NM_001134422	CDV3	3	1
ENSG00000091527	ENST00000508481	133574434	55573	NM_001282763	CDV3	3	1
ENSG00000091527	ENST00000508481	133574434	55573	NM_001282762	CDV3	3	1
ENSG00000091527	ENST00000420115	133574457	55573	NM_001134423	CDV3	3	1
ENSG00000091527	ENST00000511392	133574638	55573	NM_001282765	CDV3	3	1
ENSG00000091527	ENST00000515421	133574648	55573	NM_001282764	CDV3	3	1
ENSG00000161649	ENST00000377203	43847148	146894	NM_001168323	CD300LG	17	1
ENSG00000161649	ENST00000539718	43847148	146894	NM_001168322	CD300LG	17	1
ENSG00000161649	ENST00000293396	43847156	146894	NM_001168324	CD300LG	17	1
ENSG00000161649	ENST00000317310	43847176	146894	NM_145273	CD300LG	17	1
ENSG00000137501	ENST00000529581	85719138	54843	NM_206929	SYTL2	11	-1
ENSG00000137501	ENST00000389958	85719168	54843	NM_206930	SYTL2	11	-1
ENSG00000137501	ENST00000528231	85758003	54843	NM_001162951	SYTL2	11	-1
ENSG00000137501	ENST00000533892	85719098	54843	NM_001289609	SYTL2	11	-1
ENSG00000137501	ENST00000533892	85719098	54843	NM_001289610	SYTL2	11	-1
ENSG00000137501	ENST00000533892	85719098	54843	NM_001162952	SYTL2	11	-1
ENSG00000137501	ENST00000527523	85811141	54843	NM_001289608	SYTL2	11	-1
ENSG00000137501	ENST00000389960	85811159	54843	NM_032943	SYTL2	11	-1
ENSG00000137501	ENST00000359152	85758069	54843	NM_001162953	SYTL2	11	-1
ENSG00000183479	ENST00000370231	153446487	11219	NM_080701	TREX2	X	-1
ENSG00000156171	ENST00000539140	111140216	128338	NM_178454	DRAM2	1	-1
ENSG00000156171	ENST00000539140	111140216	128338	NM_001349885	DRAM2	1	-1
ENSG00000100739	ENST00000216629	96255824	623	NM_000710	BDKRB1	14	1
ENSG00000197766	ENST00000327726	859643	1675	NM_001928	CFD	19	1
ENSG00000197766	ENST00000592860	859664	1675	NM_001317335	CFD	19	1
ENSG00000225190	ENST00000430334	45490744	9842	NM_014798	PLEKHM1	17	-1
ENSG00000181038	ENST00000590964	76726854	124512	NM_001206985	METTL23	17	1
ENSG00000181038	ENST00000590964	76726854	124512	NM_001302704	METTL23	17	1
ENSG00000181038	ENST00000590964	76726854	124512	NM_001206987	METTL23	17	1
ENSG00000181038	ENST00000590964	76726854	124512	NM_001206986	METTL23	17	1
ENSG00000181038	ENST00000615984	76726830	124512	NM_001302705	METTL23	17	1
ENSG00000181038	ENST00000615984	76726830	124512	NM_001302703	METTL23	17	1
ENSG00000181038	ENST00000615984	76726830	124512	NM_001206983	METTL23	17	1
ENSG00000181038	ENST00000615984	76726830	124512	NM_001080510	METTL23	17	1
ENSG00000181038	ENST00000615984	76726830	124512	NM_001206984	METTL23	17	1
ENSG00000143315	ENST00000368090	160031991	93183	NM_145167	PIGM	1	-1
ENSG00000275407	ENST00000618796	54754722	3803	NM_014219	KIR2DL2	CHR_HSCHR19KIR_FH13_BA2_HAP_CTG3_1	1
ENSG00000149547	ENST00000278903	125569216	9538	NM_004879	EI24	11	1
ENSG00000149547	ENST00000534546	125569458	9538	NM_001290135	EI24	11	1
ENSG00000149547	ENST00000527235	125569489	9538	NM_001330419	EI24	11	1
ENSG00000188958	ENST00000340524	191330536	257313	NM_198152	UTS2B	3	-1
ENSG00000182534	ENST00000355797	76710955	439921	NM_001008528	MXRA7	17	-1
ENSG00000182534	ENST00000375036	76711004	439921	NM_001008529	MXRA7	17	-1
ENSG00000182534	ENST00000449428	76711016	439921	NM_198530	MXRA7	17	-1
ENSG00000160991	ENST00000611770	102433530	80228	NM_032831	ORAI2	7	1
ENSG00000160991	ENST00000356387	102433530	80228	NM_001271819	ORAI2	7	1
ENSG00000160991	ENST00000356387	102433530	80228	NM_001271818	ORAI2	7	1
ENSG00000160991	ENST00000356387	102433530	80228	NM_001126340	ORAI2	7	1
ENSG00000139546	ENST00000266987	53500926	6895	NM_134323	TARBP2	12	1
ENSG00000139546	ENST00000456234	53500953	6895	NM_004178	TARBP2	12	1
ENSG00000139546	ENST00000394357	53501619	6895	NM_134324	TARBP2	12	1
ENSG00000196466	ENST00000419318	12400980	90576	NM_001322497	ZNF799	19	-1
ENSG00000196466	ENST00000419318	12400980	90576	NM_001322498	ZNF799	19	-1
ENSG00000196466	ENST00000430385	12401271	90576	NM_001080821	ZNF799	19	-1
ENSG00000168916	ENST00000306315	124745425	57507	NM_020747	ZNF608	5	-1
ENSG00000152939	ENST00000325631	69415112	153562	NM_001038603	MARVELD2	5	1
ENSG00000152939	ENST00000454295	69415127	153562	NM_001244734	MARVELD2	5	1
ENSG00000038274	ENST00000280969	163503114	27430	NM_182796	MAT2B	5	1
ENSG00000038274	ENST00000321757	163505548	27430	NM_013283	MAT2B	5	1
ENSG00000185262	ENST00000327490	76265202	283991	NM_182565	UBALD2	17	1
ENSG00000182512	ENST00000331334	95534593	51218	NM_016417	GLRX5	14	1
ENSG00000185345	ENST00000366898	162727771	5071	NM_004562	PRKN	6	-1
ENSG00000185345	ENST00000366897	162727771	5071	NM_013987	PRKN	6	-1
ENSG00000185345	ENST00000366896	162727771	5071	NM_013988	PRKN	6	-1
ENSG00000206511	ENST00000383638	29633080	2550	NM_001470	GABBR1	CHR_HSCHR6_MHC_QBL_CTG1	-1
ENSG00000206511	ENST00000383636	29627933	2550	NM_021903	GABBR1	CHR_HSCHR6_MHC_QBL_CTG1	-1
ENSG00000206511	ENST00000383636	29627933	2550	NM_001319053	GABBR1	CHR_HSCHR6_MHC_QBL_CTG1	-1
ENSG00000206511	ENST00000383637	29633055	2550	NM_021904	GABBR1	CHR_HSCHR6_MHC_QBL_CTG1	-1
ENSG00000205002	ENST00000378279	116938199	441376	NM_001025357	AARD	8	1
ENSG00000125285	ENST00000376945	94712399	11166	NM_007084	SOX21	13	-1
ENSG00000198382	ENST00000356136	75815167	7405	NM_003369	UVRAG	11	1
ENSG00000172247	ENST00000302514	47594659	114900	NM_031909	C1QTNF4	11	-1
ENSG00000180376	ENST00000394672	56557173	285331	NM_001141947	CCDC66	3	1
ENSG00000180376	ENST00000394672	56557173	285331	NM_001353153	CCDC66	3	1
ENSG00000180376	ENST00000394672	56557173	285331	NM_001353148	CCDC66	3	1
ENSG00000180376	ENST00000394672	56557173	285331	NM_001353147	CCDC66	3	1
ENSG00000180376	ENST00000394672	56557173	285331	NM_001353149	CCDC66	3	1
ENSG00000180376	ENST00000394672	56557173	285331	NM_001353151	CCDC66	3	1
ENSG00000180376	ENST00000326595	56557188	285331	NM_001012506	CCDC66	3	1
ENSG00000180376	ENST00000471681	56557211	285331	NM_001353156	CCDC66	3	1
ENSG00000198142	ENST00000356454	109614334	65124	NM_023016	SOWAHC	2	1
ENSG00000085377	ENST00000369110	105403084	5550	NM_002726	PREP	6	-1
ENSG00000128886	ENST00000319359	43777543	80237	NM_025165	ELL3	15	-1
ENSG00000119973	ENST00000239032	118595699	2834	NM_004248	PRLHR	10	-1
ENSG00000000460	ENST00000472795	169794730	55732	NM_001320051	C1orf112	1	1
ENSG00000000460	ENST00000496973	169795043	55732	NM_001320050	C1orf112	1	1
ENSG00000000460	ENST00000359326	169795049	55732	NM_001320048	C1orf112	1	1
ENSG00000000460	ENST00000359326	169795049	55732	NM_001320047	C1orf112	1	1
ENSG00000000460	ENST00000286031	169795409	55732	NM_018186	C1orf112	1	1
ENSG00000187003	ENST00000333999	108862266	10881	NM_006687	ACTL7A	9	1
ENSG00000173406	ENST00000371236	57424057	1600	NM_001353983	DAB1	1	-1
ENSG00000173406	ENST00000371236	57424057	1600	NM_001353985	DAB1	1	-1
ENSG00000173406	ENST00000371236	57424057	1600	NM_001353986	DAB1	1	-1
ENSG00000173406	ENST00000414851	57291168	1600	NM_021080	DAB1	1	-1
ENSG00000196743	ENST00000357164	151252892	2760	NM_000405	GM2A	5	1
ENSG00000196743	ENST00000357164	151252892	2760	NM_001167607	GM2A	5	1
ENSG00000266714	ENST00000610510	75588058		NM_001309242	MYO15B	17	1
ENSG00000085721	ENST00000198767	15094317	54700	NM_018427	RRN3	16	-1
ENSG00000085721	ENST00000429751	15094249	54700	NM_001301064	RRN3	16	-1
ENSG00000173805	ENST00000393939	41734644	9001	NM_001079871	HAP1	17	-1
ENSG00000173805	ENST00000347901	41734644	9001	NM_177977	HAP1	17	-1
ENSG00000173805	ENST00000341193	41734644	9001	NM_001079870	HAP1	17	-1
ENSG00000171714	ENST00000324559	22193176	203859	NM_001142649	ANO5	11	1
ENSG00000171714	ENST00000324559	22193176	203859	NM_213599	ANO5	11	1
ENSG00000228567	ENST00000311170	53267723	317703	NM_173857	VN1R4	19	-1
ENSG00000121236	ENST00000278302	5596109	117854	NM_058166	TRIM6	11	1
ENSG00000121236	ENST00000380097	5596656	117854	NM_001003818	TRIM6	11	1
ENSG00000121236	ENST00000515022	5596806	117854	NM_001198645	TRIM6	11	1
ENSG00000121236	ENST00000506134	5596806	117854	NM_001198644	TRIM6	11	1
ENSG00000086598	ENST00000262225	123584531	10959	NM_001321445	TMED2	12	1
ENSG00000086598	ENST00000262225	123584531	10959	NM_006815	TMED2	12	1
ENSG00000113494	ENST00000618457	35230589	5618	NM_000949	PRLR	5	-1
ENSG00000113494	ENST00000514088	35118122	5618	NM_001204318	PRLR	5	-1
ENSG00000113494	ENST00000542609	35118122	5618	NM_001204316	PRLR	5	-1
ENSG00000113494	ENST00000509140	35118122	5618	NM_001204317	PRLR	5	-1
ENSG00000113494	ENST00000620785	35118122	5618	NM_001204314	PRLR	5	-1
ENSG00000113494	ENST00000619676	35118122	5618	NM_001204315	PRLR	5	-1
ENSG00000171532	ENST00000302584	39607943	4761	NM_006160	NEUROD2	17	-1
ENSG00000170345	ENST00000303562	75278774	2353	NM_005252	FOS	14	1
ENSG00000174453	ENST00000312504	214411065	402117	NM_001080500	VWC2L	2	1
ENSG00000273526	ENST00000617783	54832771	3809	NM_012314	KIR2DS4	CHR_HSCHR19KIR_FH08_A_HAP_CTG3_1	1
ENSG00000154277	ENST00000284440	41256833	7345	NM_004181	UCHL1	4	1
ENSG00000196510	ENST00000455511	110403730	51434	NM_016238	ANAPC7	12	-1
ENSG00000196510	ENST00000450008	110403730	51434	NM_001137664	ANAPC7	12	-1
ENSG00000197043	ENST00000354546	151157882	309	NM_001155	ANXA6	5	-1
ENSG00000197043	ENST00000523714	151141640	309	NM_001193544	ANXA6	5	-1
ENSG00000109917	ENST00000227322	116788050	8882	NM_003904	ZPR1	11	-1
ENSG00000109917	ENST00000227322	116788050	8882	NM_001317086	ZPR1	11	-1
ENSG00000130307	ENST00000252597	17264796	83878	NM_031941	USHBP1	19	-1
ENSG00000130307	ENST00000252597	17264796	83878	NM_001321417	USHBP1	19	-1
ENSG00000130307	ENST00000431146	17264724	83878	NM_001297703	USHBP1	19	-1
ENSG00000188293	ENST00000437936	46229752	374918	NM_198541	IGFL1	19	1
ENSG00000278139	ENST00000540385	46176488	110117499	NM_001303427	AL358075.4	1	-1
ENSG00000153094	ENST00000308659	111120914	10018	NM_006538	BCL2L11	2	1
ENSG00000153094	ENST00000393256	111120929	10018	NM_138621	BCL2L11	2	1
ENSG00000153094	ENST00000393256	111120929	10018	NM_001204106	BCL2L11	2	1
ENSG00000153094	ENST00000361493	111123746	10018	NM_138625	BCL2L11	2	1
ENSG00000153094	ENST00000640419	111123746	10018	NM_001204110	BCL2L11	2	1
ENSG00000153094	ENST00000622612	111120914	10018	NM_138627	BCL2L11	2	1
ENSG00000153094	ENST00000622612	111120914	10018	NM_138626	BCL2L11	2	1
ENSG00000153094	ENST00000622612	111120914	10018	NM_001204111	BCL2L11	2	1
ENSG00000153094	ENST00000639340	111123746	10018	NM_001204112	BCL2L11	2	1
ENSG00000153094	ENST00000615946	111120914	10018	NM_001204107	BCL2L11	2	1
ENSG00000153094	ENST00000621302	111120914	10018	NM_207003	BCL2L11	2	1
ENSG00000153094	ENST00000621302	111120914	10018	NM_138622	BCL2L11	2	1
ENSG00000153094	ENST00000357757	111120914	10018	NM_001204113	BCL2L11	2	1
ENSG00000153094	ENST00000610735	111120914	10018	NM_001204109	BCL2L11	2	1
ENSG00000153094	ENST00000337565	111120914	10018	NM_207002	BCL2L11	2	1
ENSG00000153094	ENST00000622509	111120914	10018	NM_001204108	BCL2L11	2	1
ENSG00000153094	ENST00000619294	111120914	10018	NM_138624	BCL2L11	2	1
ENSG00000153094	ENST00000620862	111120914	10018	NM_138623	BCL2L11	2	1
ENSG00000186832	ENST00000301653	41612753	3868	NM_005557	KRT16	17	-1
ENSG00000153574	ENST00000283646	88691644	22934	NM_144563	RPIA	2	1
ENSG00000159217	ENST00000290341	48997412	10642	NM_006546	IGF2BP1	17	1
ENSG00000159217	ENST00000431824	48997746	10642	NM_001160423	IGF2BP1	17	1
ENSG00000186847	ENST00000167586	41586921	3861	NM_000526	KRT14	17	-1
ENSG00000005810	ENST00000357337	77327044	23077	NM_015057	MYCBP2	13	-1
ENSG00000162407	ENST00000371250	56579568	8613	NM_003713	PLPP3	1	-1
ENSG00000149289	ENST00000278590	110093361	85463	NM_033390	ZC3H12C	11	1
ENSG00000135940	ENST00000258424	97646040	1329	NM_001862	COX5B	2	1
ENSG00000145864	ENST00000353437	161548227	2561	NM_000813	GABRB2	5	-1
ENSG00000145864	ENST00000274547	161548124	2561	NM_021911	GABRB2	5	-1
ENSG00000215126	ENST00000613716	41189364	150472	NM_001330339	CBWD6	9	-1
ENSG00000215126	ENST00000613716	41189364	644019	NM_001330339	CBWD6	9	-1
ENSG00000215126	ENST00000377391	41189436	150472	NM_001085457	CBWD6	9	-1
ENSG00000215126	ENST00000377391	41189436	644019	NM_001085457	CBWD6	9	-1
ENSG00000183323	ENST00000396496	69332716	202243	NM_176816	CCDC125	5	-1
ENSG00000183323	ENST00000383374	69332809	202243	NM_001297696	CCDC125	5	-1
ENSG00000183323	ENST00000511257	69332793	202243	NM_001297697	CCDC125	5	-1
ENSG00000151247	ENST00000450253	98930637	1977	NM_001968	EIF4E	4	-1
ENSG00000151247	ENST00000280892	98929092	1977	NM_001130678	EIF4E	4	-1
ENSG00000151247	ENST00000504432	98929125	1977	NM_001331017	EIF4E	4	-1
ENSG00000151247	ENST00000505992	98929133	1977	NM_001130679	EIF4E	4	-1
ENSG00000011332	ENST00000420980	38224250	8193	NM_004647	DPF1	19	-1
ENSG00000011332	ENST00000355526	38224250	8193	NM_001289978	DPF1	19	-1
ENSG00000011332	ENST00000355526	38224250	8193	NM_001135155	DPF1	19	-1
ENSG00000011332	ENST00000412732	38229677	8193	NM_001135156	DPF1	19	-1
ENSG00000157869	ENST00000330852	13484365	9364	NM_001017979	RAB28	4	-1
ENSG00000157869	ENST00000288723	13484365	9364	NM_004249	RAB28	4	-1
ENSG00000157869	ENST00000338176	13484365	9364	NM_001159601	RAB28	4	-1
ENSG00000161281	ENST00000292907	36152869	1346	NM_001864	COX7A1	19	-1
ENSG00000131196	ENST00000253506	79395856	4772	NM_006162	NFATC1	18	1
ENSG00000131196	ENST00000591814	79395930	4772	NM_172390	NFATC1	18	1
ENSG00000131196	ENST00000397790	79395944	4772	NM_172388	NFATC1	18	1
ENSG00000131196	ENST00000542384	79396225	4772	NM_001278670	NFATC1	18	1
ENSG00000131196	ENST00000427363	79396225	4772	NM_001278669	NFATC1	18	1
ENSG00000131196	ENST00000318065	79400322	4772	NM_172389	NFATC1	18	1
ENSG00000131196	ENST00000592223	79400333	4772	NM_001278675	NFATC1	18	1
ENSG00000131196	ENST00000329101	79400336	4772	NM_172387	NFATC1	18	1
ENSG00000131196	ENST00000586434	79400392	4772	NM_001278672	NFATC1	18	1
ENSG00000131196	ENST00000545796	79400274	4772	NM_001278673	NFATC1	18	1
ENSG00000189043	ENST00000339600	10940256	4697	NM_002489	NDUFA4	7	-1
ENSG00000072133	ENST00000262752	84187907	27330	NM_014496	RPS6KA6	X	-1
ENSG00000072133	ENST00000620340	84186141	27330	NM_001330512	RPS6KA6	X	-1
ENSG00000206535	ENST00000383693	100401193	348801	NM_001085451	LNP1	3	1
ENSG00000198765	ENST00000369522	114854803	6847	NM_003176	SYCP1	1	1
ENSG00000198765	ENST00000369522	114854803	6847	NM_001282541	SYCP1	1	1
ENSG00000198765	ENST00000613524	114854868	6847	NM_001282542	SYCP1	1	1
ENSG00000130818	ENST00000253115	9538627	79088	NM_001318055	ZNF426	19	-1
ENSG00000130818	ENST00000253115	9538627	79088	NM_024106	ZNF426	19	-1
ENSG00000130818	ENST00000593003	9538590	79088	NM_001300883	ZNF426	19	-1
ENSG00000130818	ENST00000589289	9538388	79088	NM_001318056	ZNF426	19	-1
ENSG00000186529	ENST00000586182	15640897	4051	NM_001199209	CYP4F3	19	1
ENSG00000186529	ENST00000591058	15640900	4051	NM_001199208	CYP4F3	19	1
ENSG00000186529	ENST00000221307	15640900	4051	NM_000896	CYP4F3	19	1
ENSG00000101213	ENST00000542869	63537354	5753	NM_005975	PTK6	20	-1
ENSG00000101213	ENST00000217185	63537370	5753	NM_001256358	PTK6	20	-1
ENSG00000205116	ENST00000378821	1426128	643965	NM_001146685	TMEM88B	1	1
ENSG00000105255	ENST00000221856	4304600	79187	NM_024333	FSD1	19	1
ENSG00000105255	ENST00000597590	4304676	79187	NM_001330429	FSD1	19	1
ENSG00000163655	ENST00000496455	155870536	8833	NM_003875	GMPS	3	1
ENSG00000166342	ENST00000583169	72867575	81832	NM_001201465	NETO1	18	-1
ENSG00000166342	ENST00000327305	72867949	81832	NM_138966	NETO1	18	-1
ENSG00000166342	ENST00000397929	72865699	81832	NM_138999	NETO1	18	-1
ENSG00000197779	ENST00000338637	47836902	347344	NM_007137	ZNF81	X	1
ENSG00000138311	ENST00000395254	62374192	22891	NM_014951	ZNF365	10	1
ENSG00000138311	ENST00000395255	62374192	22891	NM_199450	ZNF365	10	1
ENSG00000138311	ENST00000410046	62374192	22891	NM_199451	ZNF365	10	1
ENSG00000138311	ENST00000395251	62520448	22891	NM_199452	ZNF365	10	1
ENSG00000162878	ENST00000294964	42048020	91461	NM_138370	PKDCC	2	1
ENSG00000235986	ENST00000441604	30547013	2794	NM_005275	GNL1	CHR_HSCHR6_MHC_COX_CTG1	-1
ENSG00000090924	ENST00000425673	39412585	64857	NM_022835	PLEKHG2	19	1
ENSG00000151500	ENST00000341541	134253344	29087	NM_014174	THYN1	11	-1
ENSG00000151500	ENST00000392594	134253370	29087	NM_001037305	THYN1	11	-1
ENSG00000151500	ENST00000392594	134253370	29087	NM_199298	THYN1	11	-1
ENSG00000151500	ENST00000352327	134253350	29087	NM_199297	THYN1	11	-1
ENSG00000151500	ENST00000352327	134253350	29087	NM_001037304	THYN1	11	-1
ENSG00000197943	ENST00000564138	81779258	5336	NM_002661	PLCG2	16	1
ENSG00000187151	ENST00000334289	101916522	253935	NM_178127	ANGPTL5	11	-1
ENSG00000163743	ENST00000324439	75514685	25898	NM_015436	RCHY1	4	-1
ENSG00000163743	ENST00000380840	75514286	25898	NM_001278539	RCHY1	4	-1
